t_ms,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
19726.624,1,-1,-9,-5,-1,1,-1,-1
19739.368,1,1,3,1,-1,0,-2,0
19739.368,1,0,0,4,-1,-1,-1,-2
19745.348,-2,3,1,1,2,0,-3,1
19745.348,-2,-1,0,-1,0,-2,-2,-2
19762.6,1,0,-3,0,-2,1,0,-1
19762.6,0,0,3,-1,-2,-1,0,0
19763.752,-1,0,-2,3,1,0,-1,1
19763.752,-3,2,1,1,1,-3,-1,-2
19784.625,-1,-1,-3,-1,-2,-2,0,-1
19784.625,-3,-3,-1,0,0,-2,-1,1
19786.636,-2,-1,0,-2,-2,0,-2,0
19786.636,-1,-2,0,-3,-2,-2,-1,0
19798.099,0,2,6,12,-1,2,0,0
19798.099,0,-1,-13,-14,-2,-2,-1,1
19805.854,-1,-2,3,1,0,-1,-1,-3
19805.854,0,2,0,0,0,-1,0,1
19822.529,-1,1,2,5,-1,-2,-1,-1
19822.529,0,-2,0,5,0,-1,0,-1
19823.865,1,-1,-3,1,0,0,-1,1
19823.865,0,0,2,-3,0,-1,-2,0
19851.866,0,1,0,-3,0,-1,-2,1
19851.866,1,-2,0,0,0,0,-2,0
19853.977,-2,-2,-1,1,-2,-2,1,-1
19853.977,0,-3,0,0,-3,0,1,-1
19859.338,-2,-1,-4,-4,1,2,-3,1
19859.338,-1,1,1,-1,-1,0,-1,-2
19865.991,2,1,-2,3,-1,0,1,1
19865.991,1,0,1,1,0,1,0,0
19882.597,1,-1,-3,-1,-3,-1,-1,0
19882.597,0,0,0,-1,-3,1,-1,1
19883.76,0,-1,1,1,-1,-1,1,1
19883.76,-2,-2,-3,-1,3,-1,-1,0
19904.553,-1,-2,-1,-2,-2,0,0,-1
19904.553,1,0,1,6,3,-1,-2,-2
19906.711,1,1,-3,-5,-2,0,0,1
19906.711,0,1,1,-1,1,0,-2,0
19918.569,1,-4,0,2,2,-2,2,0
19918.569,1,-1,-2,-4,-1,1,1,-1
19927.138,0,-1,-2,3,1,0,-1,-2
19927.138,1,1,4,0,-2,0,-2,0
19942.604,-1,0,-2,-4,0,-2,0,1
19942.604,-2,1,1,2,0,0,2,-2
19943.622,-1,0,0,-3,-2,-1,-2,0
19943.622,-2,0,0,0,0,1,0,0
19964.82,0,1,1,5,-2,0,0,-1
19964.82,0,-1,-1,-3,2,1,0,1
19965.817,-2,0,-4,-3,1,-2,-2,-2
19965.817,0,-3,1,-3,-2,-2,-1,1
19978.647,-1,0,1,4,0,-1,1,-1
19978.647,0,0,0,2,-1,0,-1,-2
19987.1,0,0,0,-3,-1,1,-1,-2
19987.1,-1,0,0,2,0,0,0,-1
20002.536,0,-1,0,8,-1,0,1,0
20002.536,-2,1,-1,-10,0,-2,1,1
20003.576,0,-1,1,0,-1,1,1,0
20003.576,0,-1,0,0,-1,0,1,0
20024.267,-1,-2,0,-3,-3,-1,-3,-2
20024.267,0,0,-1,2,-2,1,0,0
20026.331,0,1,0,2,4,0,1,-1
20026.331,3,0,-2,0,1,0,1,0
20038.01,0,3,1,-9,-3,0,-2,-1
20038.01,0,-1,0,4,-2,-1,0,-2
20046.836,-1,-1,-3,-3,-1,-1,0,-1
20046.836,0,-2,1,2,2,-1,-1,-1
20061.791,0,-1,-3,-7,0,1,1,1
20061.791,1,-1,1,-2,-1,-1,-1,1
20064.111,-2,0,0,2,0,-1,1,0
20064.111,0,-1,3,-1,-2,0,-1,-1
20084.344,0,-1,2,-3,3,1,-2,-1
20084.344,-1,-3,-5,1,-1,-2,-1,-1
20086.482,-1,0,0,2,2,-2,0,0
20086.482,0,2,0,-2,-2,0,0,1
20107.349,-1,-1,1,3,-1,0,0,-1
20107.349,0,-1,3,1,-3,0,1,0
20108.611,-1,-2,-5,7,1,-1,0,-1
20108.611,0,-1,0,-25,-1,-1,0,-3
20122.245,-2,0,-5,1,-3,0,-1,-2
20122.245,0,1,1,6,0,-2,-1,0
20137.748,-1,-2,3,2,-1,0,0,1
20137.748,0,0,0,6,3,1,0,1
20144.146,0,0,0,-3,0,0,-1,0
20144.146,-2,-1,0,-3,2,0,1,-1
20146.511,0,1,0,-3,-4,-1,-1,-1
20146.511,0,-1,-3,3,-3,-2,-1,0
20158.329,-1,0,-1,0,2,1,-3,-1
20158.329,0,-3,-1,2,1,0,2,0
20167.646,0,0,-1,-1,-3,0,-1,0
20167.646,-2,1,0,2,1,-3,0,1
20182.518,-1,0,-1,-1,0,-1,0,1
20182.518,-1,2,-1,-1,1,-2,0,-2
20183.522,0,-1,0,-2,-1,2,0,0
20183.522,0,-1,2,6,-1,-1,-1,-1
20204.481,1,-1,2,3,0,-3,-2,1
20204.481,2,0,-3,-3,-1,-1,0,1
20206.543,-1,0,-1,-3,-1,-1,-1,-1
20206.543,-1,0,1,0,-1,2,2,-1
20218.774,0,0,-4,2,2,-1,1,0
20218.774,-1,-2,-2,-2,-2,1,-1,0
20227.581,0,-1,-2,-4,-4,-2,-1,0
20227.581,0,-2,-1,3,-2,1,-3,0
20240.839,0,0,3,1,2,0,-3,1
20240.839,-2,-2,1,-1,1,-1,1,1
20249.581,-1,-1,-1,-3,-4,-1,-1,0
20249.581,0,0,-4,1,6,2,0,0
20264.716,0,0,-2,-5,-2,-1,-1,0
20264.716,0,1,-1,1,-1,0,-2,-2
20266.736,-1,0,-3,4,0,-2,0,-1
20266.736,0,-2,0,0,-2,-1,0,0
20278.773,0,-1,0,4,-2,0,2,-2
20278.773,-1,-1,-5,-19,-2,1,-1,1
20287.62,-1,1,-1,2,-1,-2,0,-1
20287.62,0,0,-1,-1,-2,-1,1,-1
20309.176,-1,-1,0,3,2,0,-2,-3
20309.176,-1,0,4,5,0,-1,-1,-1
20311.19,0,1,1,-1,-1,0,2,-2
20311.19,-1,-3,1,1,-1,-3,-2,0
