t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,roll_mdeg,pitch_mdeg,yaw_mdeg
93747,17380,-548,-734,-979,2320,19,1869,1725,-3837
93757,17474,-546,-596,-959,2439,14,1757,1777,-3872
93767,17472,-538,-502,-960,2740,-4,1457,1760,-3903
93777,17340,-580,-376,-978,3054,-19,1149,1808,-3935
93787,17246,-582,-506,-1002,3242,-47,991,1821,-3974
93797,17100,-620,-340,-965,3189,-80,794,1890,-4009
93807,17020,-596,-288,-872,2861,-57,652,1932,-4038
93817,17110,-550,-210,-765,2412,-20,512,1847,-4058
93827,17194,-520,-64,-670,2059,20,269,1812,-4067
93837,17320,-442,-22,-686,1930,20,77,1730,-4078
93847,17278,-508,30,-789,2074,18,-169,1705,-4096
93857,17244,-476,88,-880,2250,-32,-406,1633,-4121
93867,17224,-494,110,-977,2332,-61,-494,1645,-4159
93877,17160,-518,236,-1046,2320,-57,-759,1662,-4196
93887,17508,-548,48,-1092,2353,-71,-849,1673,-4243
93897,17592,-540,-54,-1086,2676,-30,-961,1675,-4288
93907,17526,-566,2,-1043,3279,-35,-1121,1686,-4331
93917,17416,-550,246,-1025,3947,-99,-1336,1709,-4372
93927,17196,-582,458,-1016,4334,-132,-1725,1767,-4408
93937,16912,-632,422,-963,4327,-86,-1997,1830,-4444
93947,16706,-638,640,-819,3898,-52,-2339,1904,-4465
93957,16822,-548,706,-662,3226,-11,-2663,1852,-4473
93967,16848,-550,860,-523,2568,80,-2951,1860,-4470
93977,17010,-552,882,-414,2126,131,-3203,1844,-4459
93987,17204,-524,878,-361,1960,163,-3268,1822,-4449
93997,17314,-596,738,-396,2180,130,-3346,1844,-4442
94007,17136,-330,1346,-407,2676,39,-3628,1793,-4431
94017,16912,-582,938,-583,2772,95,-3755,1830,-4438
94027,17210,-522,1036,-604,2825,32,-3883,1802,-4447
94037,16688,-518,1388,-595,3013,-17,-4205,1795,-4450
94047,16844,-528,1252,-596,2678,3,-4501,1782,-4453
94057,16858,-512,1318,-535,2312,87,-4629,1708,-4455
94067,16836,-574,1372,-519,2146,75,-4805,1802,-4454
94077,16886,-588,1370,-497,2056,45,-4901,1870,-4454
94087,16898,-584,1416,-455,1929,76,-4982,1934,-4451
94097,16860,-604,1380,-389,1824,126,-5036,1971,-4443
94107,16808,-458,1596,-314,1782,100,-5235,1907,-4425
94117,16874,-456,1642,-316,1659,122,-5423,1843,-4407
94127,16960,-512,1520,-349,1531,153,-5457,1816,-4396
94137,16902,-548,1528,-393,1638,140,-5492,1832,-4388
94147,16882,-476,1624,-456,1811,82,-5631,1743,-4383
94157,16800,-554,1730,-474,1851,63,-5853,1788,-4377
94167,16800,-568,1738,-467,1745,88,-6020,1876,-4371
94177,16810,-572,1782,-458,1654,102,-6188,1962,-4364
94187,16904,-552,1762,-433,1659,100,-6232,1929,-4360
94197,16916,-518,1906,-383,1764,118,-6433,1871,-4346
94207,16914,-490,1800,-380,1934,125,-6504,1828,-4338
94217,16870,-468,1988,-408,2085,110,-6724,1763,-4327
94227,16808,-522,2018,-468,2210,98,-6984,1768,-4319
94237,16848,-560,1848,-484,2313,92,-7072,1787,-4319
94247,16804,-524,1990,-434,2383,128,-7163,1788,-4314
94257,16776,-502,2082,-397,2448,180,-7286,1733,-4305
94267,16778,-534,2092,-389,2523,176,-7395,1777,-4297
94277,16690,-512,2330,-375,2627,175,-7687,1779,-4281
94287,16768,-538,2288,-375,2685,162,-7973,1827,-4266
94297,16708,-570,2290,-379,2844,156,-8114,1883,-4257
94307,16578,-570,2448,-389,2999,129,-8432,1908,-4243
94317,16486,-532,2604,-364,3000,117,-8752,1898,-4227
94327,16630,-570,2590,-358,2847,139,-9054,1938,-4211
94337,16864,-618,2468,-327,2925,176,-9189,1962,-4197
94347,16916,-562,2552,-253,3425,185,-9362,1958,-4178
94357,16766,-578,2618,-164,4031,210,-9581,1964,-4152
94367,16594,-502,2652,-98,4387,243,-9836,1933,-4121
94377,16412,-496,2830,-76,4468,254,-10158,1854,-4085
94387,16280,-480,3070,-152,4375,235,-10578,1831,-4052
94397,16278,-506,3138,-282,4199,181,-10987,1816,-4030
94407,16222,-562,3254,-359,3948,152,-11373,1852,-4013
94417,16132,-574,3408,-384,3705,140,-11744,1879,-3999
94427,16008,-582,3492,-392,3413,144,-12092,1908,-3984
94437,15994,-630,3650,-389,3081,143,-12412,1945,-3970
94447,16168,-640,3550,-358,2801,145,-12618,2041,-3956
94457,16238,-522,3538,-270,2575,212,-12744,1996,-3937
94467,16368,-496,3486,-215,2501,251,-12854,1972,-3914
94477,16354,-466,3514,-214,2639,272,-12977,1942,-3890
94487,16256,-490,3606,-275,2868,247,-13118,1910,-3871
94497,16166,-514,3722,-370,3055,190,-13285,1858,-3859
94507,16038,-550,3864,-446,3103,153,-13610,1882,-3849
94517,16006,-516,3918,-492,3011,135,-13917,1840,-3843
94527,15928,-554,3954,-490,2831,136,-14157,1935,-3838
94537,15848,-606,4064,-472,2600,153,-14425,1998,-3830
94547,15850,-612,4144,-459,2392,157,-14684,2053,-3820
94557,15920,-594,4154,-418,2198,159,-14767,2080,-3813
94567,15854,-562,4226,-373,2054,184,-14997,2033,-3797
94577,15788,-576,4296,-334,1947,181,-15235,2032,-3777
94587,15942,-540,4234,-311,1829,179,-15295,2002,-3762
94597,15916,-550,4254,-264,1693,216,-15340,1986,-3743
94607,16020,-578,4234,-230,1613,267,-15376,1998,-3720
94617,16162,-550,4200,-159,1774,318,-15426,1999,-3691
94627,16098,-552,4370,-77,2175,363,-15512,1977,-3654
94637,15972,-620,4410,-26,2706,381,-15682,2075,-3612
94647,16000,-632,4308,33,3104,400,-15833,2105,-3567
94657,15942,-624,4370,160,3233,494,-15994,2133,-3511
94667,15908,-582,4424,270,3238,598,-16158,2135,-3444
94677,15760,-576,4594,269,3286,621,-16465,2087,-3372
94687,15648,-620,4768,177,3404,540,-16813,2123,-3307
94697,15706,-622,4764,52,3487,471,-17151,2196,-3253
94707,15708,-554,4848,-7,3597,444,-17428,2122,-3207
94717,15668,-518,4938,-41,3750,441,-17734,2049,-3162
94727,15590,-520,5024,-85,3936,421,-18080,1986,-3120
94737,15544,-562,5046,-156,4072,388,-18306,1986,-3089
94747,15398,-544,5104,-213,4110,355,-18661,1919,-3058
94757,15298,-586,5348,-288,4009,308,-19052,1953,-3032
94767,15258,-596,5382,-375,3869,256,-19429,1997,-3013
94777,15230,-582,5376,-427,3682,240,-19728,2098,-3001
94787,15354,-596,5436,-452,3495,228,-19909,2108,-2994
94797,15282,-592,5556,-454,3416,237,-20253,2092,-2982
94807,15246,-604,5614,-476,3479,231,-20455,2165,-2976
94817,15212,-640,5672,-497,3551,205,-20720,2267,-2970
94827,14998,-658,5784,-506,3524,203,-21074,2295,-2961
94837,14882,-698,5868,-508,3387,186,-21412,2340,-2953
94847,14676,-648,6102,-508,3107,170,-21736,2348,-2945
94857,14660,-606,6126,-534,2715,142,-22029,2341,-2940
94867,14768,-614,6188,-554,2355,117,-22294,2329,-2937
94877,14950,-590,6112,-592,2162,90,-22438,2246,-2941
94887,14974,-636,6118,-621,2195,59,-22521,2251,-2951
94897,14960,-578,6166,-660,2466,24,-22664,2176,-2964
94907,14986,-590,6086,-707,2748,-6,-22789,2165,-2982
94917,14890,-536,6136,-691,2892,22,-22938,2120,-2997
94927,14896,-462,6216,-642,2880,72,-23112,2048,-3007
94937,14966,-442,6166,-592,2863,132,-23259,2007,-3012
94947,14824,-572,6330,-508,2908,209,-23397,2033,-3010
94957,14814,-640,6314,-476,2976,231,-23555,2098,-3004
94967,14672,-748,6364,-452,2997,242,-23767,2199,-2993
94977,14586,-828,6440,-441,2917,241,-23997,2301,-2981
94987,14448,-812,6606,-446,2768,213,-24268,2374,-2968
94997,14550,-732,6640,-479,2588,191,-24529,2443,-2958
95007,14748,-682,6640,-499,2560,177,-24641,2443,-2956
95017,14624,-706,6638,-518,2781,177,-24772,2478,-2955
95027,14472,-714,6776,-544,3049,141,-25086,2506,-2950
95037,14250,-698,6860,-561,3090,124,-25407,2515,-2946
95047,14300,-744,6880,-560,2945,122,-25705,2565,-2943
95057,14238,-634,7040,-537,2707,135,-25990,2536,-2938
95067,14188,-750,6994,-524,2459,155,-26248,2593,-2931
95077,14414,-840,6974,-474,2301,198,-26361,2663,-2925
95087,14456,-764,6994,-377,2290,285,-26454,2684,-2911
95097,14424,-602,7012,-325,2477,324,-26583,2634,-2891
95107,14168,-610,7110,-321,2601,338,-26797,2557,-2867
95117,14044,-628,7228,-356,2563,304,-27066,2522,-2843
95127,13920,-628,7380,-407,2471,251,-27337,2509,-2825
95137,14110,-688,7312,-450,2337,227,-27591,2478,-2811
95147,14258,-586,7288,-443,2350,242,-27703,2437,-2801
95157,14142,-672,7238,-459,2624,243,-27821,2446,-2794
95167,14006,-642,7464,-507,2914,188,-28119,2413,-2785
95177,13856,-698,7484,-557,2949,150,-28420,2458,-2780
95187,13778,-730,7608,-571,2853,115,-28716,2495,-2778
95197,13702,-694,7656,-574,2627,117,-28999,2508,-2775
95207,13716,-656,7704,-556,2350,117,-29258,2484,-2772
95217,13568,-672,7730,-553,2126,116,-29504,2485,-2768
95227,13630,-700,7720,-548,1873,105,-29675,2576,-2766
95237,13668,-654,7800,-527,1605,108,-29816,2490,-2764
95247,13562,-674,7740,-519,1367,120,-29841,2479,-2764
95257,13506,-728,7864,-494,1120,114,-30002,2520,-2757
95267,13354,-696,7888,-475,779,111,-30144,2529,-2748
95277,13452,-684,7918,-476,368,96,-30256,2526,-2740
95287,13504,-704,7838,-480,-22,89,-30180,2561,-2739
95297,13592,-730,7876,-465,-337,93,-30097,2626,-2736
95307,13648,-730,7776,-456,-504,81,-29978,2633,-2734
95317,13678,-700,7828,-466,-589,64,-29859,2597,-2733
95327,13790,-710,7812,-484,-647,51,-29729,2588,-2734
95337,13858,-642,7730,-492,-622,47,-29607,2551,-2736
95347,13926,-692,7688,-502,-422,53,-29494,2543,-2738
95357,13936,-694,7684,-501,-163,57,-29400,2537,-2740
95367,13826,-698,7754,-513,42,57,-29322,2526,-2743
95377,13832,-678,7760,-518,197,62,-29306,2442,-2743
95387,13790,-678,7720,-512,284,73,-29247,2460,-2745
95397,13792,-714,7762,-505,304,93,-29331,2523,-2740
95407,13828,-684,7686,-487,311,115,-29274,2511,-2739
95417,13878,-680,7768,-485,480,118,-29266,2438,-2736
95427,13776,-690,7722,-505,772,106,-29333,2532,-2732
95437,13720,-668,7864,-519,1004,81,-29491,2515,-2727
95447,13588,-702,7848,-533,1023,70,-29651,2524,-2724
95457,13514,-694,7872,-535,864,67,-29799,2528,-2720
95467,13676,-672,7826,-534,693,61,-29832,2441,-2722
95477,13638,-694,7834,-534,643,63,-29921,2522,-2720
95487,13584,-686,7928,-550,696,44,-30056,2517,-2719
95497,13528,-708,7964,-556,639,35,-30186,2529,-2718
95507,13476,-682,7960,-545,445,32,-30303,2522,-2717
95517,13416,-680,8030,-549,252,32,-30405,2517,-2716
95527,13466,-738,7946,-552,89,14,-30465,2585,-2717
95537,13556,-736,7952,-558,-4,-9,-30413,2655,-2724
95547,13554,-704,7916,-557,-65,-16,-30340,2604,-2732
95557,13518,-664,7974,-544,-132,-21,-30394,2541,-2733
95567,13524,-644,7940,-552,-284,-18,-30384,2447,-2737
95577,13556,-666,7906,-544,-474,-11,-30268,2433,-2745
95587,13664,-710,7866,-559,-585,-23,-30147,2462,-2753
95597,13790,-694,7818,-556,-600,-27,-30020,2464,-2762
95607,13792,-694,7766,-533,-560,-2,-29895,2467,-2768
95617,13732,-732,7732,-522,-503,26,-29779,2495,-2773
95627,13706,-676,7798,-500,-480,49,-29663,2471,-2775
95637,13800,-678,7796,-487,-502,72,-29544,2462,-2775
95647,13796,-670,7756,-479,-426,84,-29431,2447,-2775
95657,13768,-716,7836,-487,-254,77,-29482,2493,-2768
95667,13686,-684,7868,-499,-105,64,-29556,2491,-2763
95677,13670,-676,7854,-511,-51,45,-29634,2481,-2759
95687,13606,-674,7922,-515,-82,46,-29711,2476,-2755
95697,13690,-694,7842,-521,-125,39,-29777,2509,-2752
95707,13728,-630,7810,-527,-137,42,-29721,2434,-2754
95717,13806,-646,7782,-533,-37,44,-29640,2409,-2759
95727,13780,-686,7770,-544,111,50,-29569,2436,-2764
95737,13788,-642,7798,-533,205,61,-29536,2364,-2766
95747,13664,-712,7844,-523,245,71,-29624,2414,-2763
95757,13596,-722,7850,-514,230,69,-29714,2456,-2758
95767,13564,-696,7822,-516,122,72,-29802,2484,-2754
95777,13568,-680,7904,-523,41,65,-29888,2484,-2750
95787,13574,-718,7894,-532,-26,41,-29962,2519,-2748
95797,13590,-674,7896,-525,-173,36,-30029,2492,-2745
95807,13580,-694,7886,-521,-312,34,-30084,2517,-2742
95817,13610,-724,7860,-509,-438,33,-30004,2590,-2744
95827,13658,-678,7812,-497,-576,45,-29887,2550,-2746
95837,13664,-662,7802,-477,-726,58,-29769,2493,-2745
95847,13770,-694,7826,-465,-860,91,-29622,2501,-2744
95857,13818,-660,7822,-459,-831,104,-29502,2438,-2740
95867,13798,-650,7780,-464,-692,93,-29390,2377,-2737
95877,13674,-686,7812,-472,-561,69,-29426,2402,-2730
95887,13610,-700,7856,-489,-613,62,-29460,2422,-2724
95897,13620,-716,7822,-481,-817,71,-29474,2457,-2717
95907,13632,-688,7796,-475,-1029,71,-29478,2471,-2710
95917,13752,-690,7746,-474,-1207,75,-29308,2499,-2709
95927,13766,-682,7636,-480,-1254,57,-29131,2493,-2710
95937,13808,-674,7642,-491,-1240,45,-28958,2469,-2712
95947,13806,-624,7670,-497,-1196,33,-28905,2385,-2709
95957,13772,-686,7660,-512,-1143,28,-28891,2426,-2706
95967,13892,-702,7608,-507,-1109,21,-28734,2468,-2709
95977,13998,-680,7572,-523,-1028,21,-28573,2460,-2714
95987,13966,-652,7442,-519,-835,22,-28429,2442,-2718
95997,13932,-688,7466,-512,-692,25,-28294,2457,-2722
96007,13870,-674,7522,-502,-683,43,-28325,2450,-2718
96017,13854,-714,7620,-479,-798,67,-28345,2472,-2711
96027,13848,-736,7602,-473,-956,72,-28349,2507,-2703
96037,13894,-670,7546,-472,-1074,71,-28343,2468,-2696
96047,13884,-684,7580,-470,-1140,65,-28340,2469,-2688
96057,13852,-656,7530,-485,-1193,50,-28327,2432,-2683
96067,13942,-680,7482,-490,-1282,40,-28149,2452,-2684
96077,13912,-642,7408,-490,-1369,31,-27986,2387,-2685
96087,13844,-680,7522,-498,-1487,19,-27955,2396,-2682
96097,13770,-728,7494,-499,-1723,6,-27901,2426,-2679
96107,13788,-742,7428,-482,-2117,5,-27811,2470,-2675
96117,13892,-658,7382,-448,-2622,34,-27690,2433,-2667
96127,14018,-696,7224,-429,-3006,36,-27380,2446,-2665
96137,14048,-596,7186,-428,-3224,27,-27074,2381,-2662
96147,14062,-658,7228,-426,-3384,11,-26900,2376,-2653
96157,13956,-668,7188,-436,-3591,-9,-26710,2383,-2646
96167,13968,-700,7088,-434,-3963,-15,-26473,2433,-2640
96177,13842,-660,7172,-429,-4485,-37,-26216,2423,-2633
96187,14166,-656,6864,-427,-5153,-46,-25741,2405,-2633
96197,14392,-688,6622,-386,-5781,-7,-25218,2403,-2629
96207,14676,-602,6544,-351,-6124,37,-24669,2378,-2621
96217,14980,-676,6348,-356,-6074,39,-24123,2372,-2613
96227,15166,-620,6198,-365,-5656,44,-23608,2358,-2606
96237,15122,-626,6114,-377,-5010,36,-23142,2344,-2600
96247,15062,-668,6044,-396,-4423,24,-22720,2339,-2595
96257,14976,-652,6124,-404,-4069,23,-22325,2328,-2591
96267,15022,-708,5960,-408,-3920,29,-21943,2345,-2587
96277,15122,-632,5980,-412,-3747,30,-21575,2314,-2583
96287,15024,-682,5850,-410,-3567,39,-21221,2339,-2579
96297,15208,-630,5840,-416,-3414,27,-20886,2291,-2575
96307,15108,-614,5864,-399,-3380,50,-20710,2257,-2563
96317,15072,-636,5724,-396,-3454,71,-20533,2257,-2550
96327,15176,-554,5672,-384,-3475,59,-20256,2163,-2540
96337,15126,-640,5616,-387,-3472,56,-20055,2221,-2528
96347,15052,-660,5620,-394,-3579,57,-19866,2244,-2516
96357,15096,-658,5552,-381,-3867,53,-19655,2265,-2503
96367,15118,-596,5420,-374,-4185,61,-19376,2180,-2490
96377,15160,-614,5442,-363,-4470,48,-19123,2176,-2475
96387,15204,-616,5328,-363,-4745,35,-18849,2177,-2461
96397,15332,-634,5118,-373,-4978,17,-18384,2186,-2454
96407,15556,-602,5012,-380,-5095,8,-17910,2166,-2448
96417,15512,-594,4916,-377,-5159,20,-17431,2141,-2442
96427,15466,-578,4848,-395,-5202,-11,-17010,2045,-2435
96437,15522,-618,4836,-414,-5382,-21,-16681,2073,-2426
96447,15624,-646,4686,-413,-5641,-28,-16258,2156,-2420
96457,15682,-622,4500,-412,-5893,-32,-15720,2157,-2417
96467,15694,-614,4376,-394,-6140,-15,-15164,2150,-2412
96477,15704,-570,4384,-385,-6394,-11,-14761,2114,-2400
96487,15918,-604,3996,-370,-6659,5,-14164,2106,-2393
96497,16056,-634,3896,-316,-6882,53,-13552,2118,-2381
96507,16178,-606,3806,-290,-6941,78,-12934,2107,-2366
96517,16224,-584,3596,-285,-6825,76,-12326,2086,-2351
96527,16300,-566,3536,-301,-6654,64,-11771,2005,-2336
96537,16486,-544,3326,-325,-6541,77,-11189,1969,-2324
96547,16702,-568,3104,-342,-6296,84,-10618,1961,-2313
96557,16800,-592,2882,-366,-5776,94,-10087,1965,-2304
96567,16792,-554,2882,-361,-5133,92,-9608,1940,-2294
96577,16790,-586,2826,-375,-4540,99,-9182,1986,-2285
96587,16768,-648,2806,-398,-3960,92,-8956,2035,-2273
96597,16690,-610,2720,-438,-3416,64,-8785,2044,-2263
96607,16690,-568,2710,-469,-3020,46,-8641,2019,-2256
96617,16712,-582,2594,-486,-2728,41,-8520,1994,-2251
96627,16648,-586,2698,-466,-2515,45,-8418,1992,-2243
96637,16602,-536,2532,-442,-2408,45,-8311,1940,-2235
96647,16568,-530,2568,-428,-2369,61,-8218,1917,-2225
96657,16536,-548,2566,-411,-2404,76,-8125,1911,-2213
96667,16578,-594,2482,-404,-2531,81,-8020,1937,-2201
96677,16630,-578,2428,-399,-2637,94,-7909,1949,-2188
96687,16602,-612,2358,-409,-2673,82,-7777,2007,-2177
96697,16496,-582,2346,-436,-2733,65,-7660,2005,-2167
96707,16504,-628,2306,-446,-2868,48,-7522,2045,-2159
96717,16538,-578,2274,-437,-3113,49,-7375,2026,-2149
96727,16658,-576,2070,-425,-3397,64,-7028,2007,-2145
96737,16738,-616,2064,-404,-3536,80,-6761,2099,-2136
96747,16774,-572,1944,-394,-3525,78,-6430,2034,-2128
96757,16810,-544,1906,-401,-3481,75,-6184,1944,-2118
96767,16798,-554,1818,-418,-3444,72,-5912,1853,-2110
96777,16694,-538,1838,-449,-3444,52,-5741,1847,-2102
96787,16766,-584,1720,-467,-3580,45,-5528,1916,-2096
96797,16696,-656,1710,-464,-3806,47,-5303,1979,-2089
96807,16748,-542,1668,-441,-4112,54,-5077,1948,-2080
96817,16846,-540,1528,-437,-4375,66,-4805,1879,-2071
96827,16918,-564,1356,-468,-4462,56,-4375,1888,-2070
96837,17058,-592,1118,-458,-4517,61,-3941,1902,-2069
96847,17122,-548,998,-436,-4506,83,-3508,1892,-2065
96857,17072,-572,1026,-436,-4359,80,-3089,1922,-2061
96867,17096,-586,874,-463,-4232,74,-2678,1944,-2060
96877,17150,-598,828,-464,-4141,71,-2442,1991,-2053
96887,17272,-592,680,-462,-4004,84,-2046,1979,-2051
96897,17396,-592,506,-460,-3732,88,-1671,1973,-2049
96907,17454,-584,390,-451,-3307,87,-1329,1962,-2047
96917,17416,-620,342,-431,-2859,100,-1025,1997,-2043
96927,17394,-602,298,-412,-2421,111,-754,1970,-2037
96937,17284,-556,348,-388,-2041,108,-686,1946,-2024
96947,17138,-582,434,-385,-1831,108,-638,1949,-2011
96957,17072,-568,468,-384,-1807,113,-593,1949,-1997
96967,17044,-544,490,-405,-1901,101,-540,1942,-1985
96977,17062,-522,438,-427,-2054,90,-474,1926,-1974
96987,16984,-574,414,-445,-2289,87,-392,1929,-1965
96997,16944,-536,410,-437,-2598,64,-285,1918,-1956
97007,16980,-590,198,-456,-2957,66,-151,1936,-1948
97017,17108,-574,86,-452,-3297,73,7,1927,-1939
97027,17286,-568,-32,-449,-3474,78,354,1890,-1937
97037,17338,-564,-150,-443,-3455,75,706,1874,-1933
97047,17320,-560,-146,-450,-3308,54,866,1864,-1925
97057,17294,-598,-294,-459,-3136,42,1166,1930,-1922
97067,17280,-588,-306,-462,-3022,40,1304,1939,-1915
97077,17318,-580,-368,-425,-3037,56,1446,1917,-1904
97087,17310,-550,-444,-404,-3056,69,1698,1829,-1896
97097,17412,-564,-430,-400,-3031,69,1836,1838,-1883
97107,17416,-576,-610,-427,-2958,67,2147,1867,-1879
97117,17344,-588,-574,-444,-2782,46,2270,1891,-1870
97127,17214,-578,-588,-463,-2665,13,2380,1897,-1863
97137,17160,-556,-736,-476,-2758,-3,2668,1846,-1861
97147,17286,-550,-694,-462,-2984,7,2803,1836,-1854
97157,17438,-582,-814,-455,-3172,13,2963,1877,-1846
97167,17516,-532,-928,-448,-3175,33,3244,1793,-1841
97177,17506,-548,-1020,-478,-2977,28,3560,1787,-1841
97187,17490,-528,-1142,-529,-2720,11,3852,1752,-1843
97197,17378,-570,-1070,-554,-2512,13,3957,1780,-1843
97207,17390,-478,-1138,-602,-2438,4,4076,1711,-1847
97217,17332,-586,-1154,-627,-2472,25,4192,1766,-1852
97227,17308,-594,-1232,-632,-2518,6,4334,1839,-1859
97237,17350,-544,-1294,-613,-2595,-13,4455,1780,-1863
97247,17288,-562,-1406,-585,-2725,-14,4747,1807,-1870
97257,17342,-556,-1406,-555,-2868,-10,4874,1820,-1869
97267,17490,-548,-1546,-547,-2919,-20,5184,1797,-1874
97277,17502,-552,-1574,-542,-2856,-3,5309,1796,-1872
97287,17428,-574,-1610,-550,-2751,-20,5484,1875,-1873
97297,17388,-550,-1560,-562,-2685,-37,5597,1850,-1872
97307,17404,-502,-1598,-602,-2709,-31,5723,1796,-1875
97317,17432,-554,-1774,-677,-2793,-41,6024,1802,-1889
97327,17382,-470,-1794,-740,-2843,-54,6198,1710,-1903
97337,17894,-450,-2122,-758,-2688,7,6483,1663,-1923
97347,17800,-534,-2160,-808,-1915,81,6718,1671,-1947
97357,17660,-538,-2020,-939,-1115,8,6715,1691,-1976
97367,17532,-552,-2100,-1027,-715,10,6837,1742,-2016
97377,17466,-584,-2120,-1014,-580,49,6923,1817,-2054
97387,17486,-584,-2150,-952,-532,60,7029,1876,-2089
97397,17448,-582,-2130,-884,-504,62,6979,1898,-2114
97407,17456,-522,-2066,-845,-495,51,6946,1835,-2136
97417,17516,-528,-2134,-835,-491,59,6982,1741,-2159
97427,17454,-560,-2148,-812,-436,67,7048,1823,-2183
97437,17432,-568,-2140,-792,-379,63,6996,1867,-2200
97447,17478,-600,-2112,-732,-378,58,6951,1922,-2214
97457,17494,-544,-2158,-657,-405,86,7022,1842,-2226
97467,17478,-600,-2112,-629,-365,78,6978,1900,-2232
97477,17440,-564,-2120,-604,-329,51,6945,1827,-2236
97487,17482,-544,-2120,-588,-311,57,6923,1745,-2240
97497,17454,-604,-2162,-562,-277,52,6990,1822,-2244
97507,17436,-564,-2166,-555,-265,55,7097,1837,-2250
97517,17474,-550,-2088,-560,-231,47,7022,1821,-2250
97527,17430,-568,-2182,-568,-203,47,7123,1843,-2256
97537,17480,-582,-2054,-599,-182,51,7044,1853,-2259
97547,17424,-568,-2146,-650,-144,46,6961,1850,-2265
97557,17440,-534,-2070,-678,-145,41,6891,1802,-2274
97567,17432,-546,-2112,-660,-170,39,6957,1727,-2287
97577,17392,-544,-2134,-645,-201,37,7024,1798,-2297
97587,17518,-550,-2170,-660,-208,37,7123,1763,-2310
97597,17438,-572,-2112,-642,-229,40,7056,1799,-2317
97607,17408,-546,-2122,-612,-268,31,6984,1782,-2320
97617,17510,-558,-2108,-588,-300,39,6915,1802,-2322
97627,17470,-526,-2086,-613,-269,44,6863,1741,-2327
97637,17474,-602,-2158,-639,-248,47,6937,1810,-2338
97647,17424,-526,-2224,-625,-264,58,7042,1784,-2348
97657,17376,-588,-2130,-591,-329,58,7031,1869,-2352
97667,17154,-654,-1860,-559,-527,31,6982,1897,-2352
97677,17694,-562,-2370,-576,-937,-37,7141,1877,-2358
97687,17506,-566,-2432,-612,-644,-26,7278,1864,-2367
97697,17546,-532,-2342,-646,-291,-22,7381,1820,-2378
97707,17450,-500,-2226,-596,-159,26,7345,1738,-2382
97717,17422,-554,-2226,-543,-140,33,7290,1803,-2382
97727,17474,-564,-2254,-528,-154,23,7380,1841,-2384
97737,17480,-516,-2178,-537,-140,20,7309,1792,-2383
97747,17466,-536,-2204,-548,-122,43,7232,1756,-2382
97757,17376,-572,-2148,-574,-141,59,7162,1804,-2384
97767,17360,-620,-2142,-634,-157,32,7125,1880,-2390
97777,17604,-570,-2184,-717,-172,-12,7063,1819,-2402
97787,17490,-482,-2236,-746,-105,73,7128,1749,-2421
97797,17438,-454,-2268,-706,-90,116,7198,1688,-2438
97807,17446,-492,-2314,-626,-94,96,7291,1668,-2448
97817,17474,-600,-2276,-536,-98,83,7334,1753,-2451
97827,17476,-568,-2270,-484,-100,82,7391,1829,-2450
97837,17458,-592,-2326,-433,-103,72,7478,1871,-2446
97847,17392,-560,-2354,-368,-110,48,7573,1855,-2437
97857,17496,-512,-2308,-282,-128,37,7553,1768,-2418
97867,17478,-506,-2380,-217,-131,36,7637,1721,-2397
97877,17470,-552,-2382,-149,-124,42,7722,1768,-2371
97887,17468,-538,-2508,-55,-94,80,7817,1770,-2339
97897,17472,-562,-2444,90,-76,116,7904,1813,-2296
97907,17500,-554,-2486,226,-42,134,7994,1817,-2243
97917,17502,-578,-2610,384,-24,164,8082,1845,-2178
97927,17510,-570,-2596,615,3,213,8168,1869,-2097
97937,17446,-590,-2358,819,21,243,8072,1907,-1994
97947,17412,-584,-2142,887,27,264,7973,1937,-1887
97957,17426,-532,-1972,826,20,270,7877,1956,-1784
97967,17614,-484,-1890,652,-6,283,7784,1965,-1695
97977,17774,-376,-1612,364,-18,411,7693,1976,-1628
97987,17640,-376,-1302,-99,-81,641,7607,2005,-1599
97997,17296,-638,-1062,-714,-139,794,7525,2061,-1618
98007,17134,-664,-688,-1487,-106,657,7443,2100,-1694
98017,17136,-666,-1098,-2450,-8,403,7355,2110,-1840
98027,17786,-494,-2148,-3176,112,192,7290,2026,-2040
98037,15978,-1086,-1392,-3427,-6,127,7224,2060,-2258
98047,17994,-434,-1878,-3803,-253,-468,7169,1945,-2499
98057,18014,-158,-3044,-4116,-46,-189,7256,1845,-2772
98067,17432,-672,-3212,-3645,-88,145,7358,1830,-3012
98077,17296,-718,-2794,-2997,-83,163,7455,1839,-3203
98087,17544,-698,-2774,-2561,-94,74,7551,1843,-3360
98097,17452,-702,-2940,-2197,-72,61,7647,1845,-3490
98107,17512,-714,-3104,-1749,-46,66,7740,1850,-3586
98117,17476,-700,-3072,-1213,-56,70,7833,1860,-3641
98127,17472,-636,-2548,-677,-69,86,7920,1897,-3656
98137,17434,-650,-2432,-448,-51,82,7930,1991,-3651
98147,17464,-626,-2454,-356,-40,71,8008,2041,-3641
98157,17470,-622,-2440,-264,-49,65,7925,2012,-3619
98167,17462,-632,-2386,-198,-48,71,7838,2042,-3591
98177,17458,-660,-2326,-144,-40,72,7753,2082,-3560
98187,17440,-638,-2282,-113,-41,70,7662,2086,-3526
98197,17454,-618,-2260,-89,-48,70,7574,2068,-3490
